Date,People
26-Jan,5
26-Jan,6
26-Jan,8
26-Jan,14
26-Jan,5
26-Jan,9
26-Jan,8
26-Jan,9
26-Jan,12
26-Jan,11
26-Jan,3
26-Jan,5
26-Jan,4
26-Jan,5
26-Jan,10
26-Jan,10
26-Jan,10
26-Jan,7
26-Jan,5
26-Jan,3
26-Jan,3
26-Jan,7
26-Jan,4
26-Jan,0
26-Jan,0
26-Jan,1
26-Jan,0
27-Jan,0
27-Jan,0
27-Jan,0
27-Jan,0
27-Jan,0
27-Jan,0
27-Jan,0
27-Jan,0
27-Jan,0
27-Jan,0
27-Jan,1
27-Jan,0
27-Jan,0
27-Jan,0
27-Jan,1
27-Jan,0
27-Jan,0
27-Jan,3
27-Jan,4
27-Jan,8
27-Jan,5
27-Jan,11
27-Jan,9
27-Jan,6
27-Jan,13
27-Jan,16
27-Jan,13
27-Jan,7
27-Jan,12
27-Jan,14
27-Jan,11
27-Jan,8
27-Jan,7
27-Jan,8
27-Jan,6
27-Jan,8
27-Jan,9
27-Jan,12
27-Jan,16
27-Jan,9
27-Jan,11
27-Jan,4
27-Jan,1
27-Jan,6
27-Jan,4
27-Jan,3
27-Jan,4
27-Jan,1
28-Jan,2
28-Jan,2
28-Jan,0
28-Jan,0
28-Jan,0
28-Jan,1
28-Jan,3
28-Jan,0
28-Jan,1
28-Jan,3
28-Jan,1
28-Jan,1
28-Jan,1
28-Jan,1
28-Jan,3
28-Jan,2
28-Jan,14
28-Jan,26
28-Jan,33
28-Jan,30
28-Jan,28
28-Jan,17
28-Jan,13
28-Jan,22
28-Jan,20
28-Jan,34
28-Jan,33
28-Jan,50
28-Jan,30
28-Jan,29
28-Jan,15
28-Jan,13
28-Jan,13
28-Jan,10
28-Jan,22
28-Jan,16
28-Jan,15
28-Jan,7
28-Jan,14
28-Jan,16
28-Jan,3
28-Jan,13
28-Jan,3
28-Jan,3
28-Jan,3
28-Jan,3
28-Jan,1
28-Jan,3
29-Jan,0
29-Jan,1
29-Jan,3
29-Jan,0
29-Jan,0
29-Jan,0
29-Jan,3
29-Jan,0
29-Jan,0
29-Jan,3
29-Jan,0
29-Jan,1
29-Jan,1
29-Jan,1
29-Jan,4
29-Jan,4
29-Jan,16
29-Jan,21
29-Jan,31
29-Jan,26
29-Jan,25
29-Jan,22
29-Jan,28
29-Jan,16
29-Jan,20
29-Jan,28
29-Jan,26
29-Jan,22
29-Jan,27
29-Jan,21
29-Jan,25
29-Jan,8
29-Jan,9
29-Jan,17
29-Jan,20
29-Jan,13
29-Jan,12
29-Jan,7
29-Jan,14
29-Jan,4
29-Jan,16
29-Jan,6
29-Jan,1
29-Jan,8
29-Jan,1
29-Jan,2
29-Jan,0
29-Jan,1
30-Jan,1
30-Jan,0
30-Jan,2
30-Jan,0
30-Jan,1
30-Jan,1
30-Jan,3
30-Jan,2
30-Jan,0
30-Jan,2
30-Jan,0
30-Jan,0
30-Jan,0
30-Jan,1
30-Jan,2
30-Jan,7
30-Jan,17
30-Jan,48
30-Jan,57
30-Jan,37
30-Jan,38
30-Jan,24
30-Jan,23
30-Jan,33
30-Jan,20
30-Jan,28
30-Jan,41
30-Jan,39
30-Jan,27
30-Jan,27
30-Jan,16
30-Jan,22
30-Jan,20
30-Jan,16
30-Jan,17
30-Jan,13
30-Jan,13
30-Jan,9
30-Jan,12
30-Jan,11
30-Jan,13
30-Jan,14
30-Jan,8
30-Jan,0
30-Jan,3
30-Jan,0
30-Jan,4
30-Jan,2
31-Jan,2
31-Jan,0
31-Jan,1
31-Jan,2
31-Jan,1
31-Jan,1
31-Jan,5
31-Jan,0
31-Jan,3
31-Jan,0
31-Jan,0
31-Jan,0
31-Jan,1
31-Jan,1
31-Jan,3
31-Jan,5
31-Jan,12
31-Jan,26
31-Jan,32
31-Jan,30
31-Jan,33
31-Jan,16
31-Jan,12
31-Jan,15
31-Jan,22
31-Jan,28
31-Jan,30
31-Jan,29
31-Jan,28
31-Jan,17
31-Jan,25
31-Jan,18
31-Jan,27
31-Jan,18
31-Jan,18
31-Jan,16
31-Jan,19
31-Jan,13
31-Jan,18
31-Jan,14
31-Jan,4
31-Jan,15
31-Jan,7
31-Jan,7
31-Jan,4
31-Jan,2
31-Jan,3
31-Jan,4
1-Feb,0
1-Feb,1
1-Feb,1
1-Feb,1
1-Feb,0
1-Feb,2
1-Feb,0
1-Feb,2
1-Feb,3
1-Feb,1
1-Feb,1
1-Feb,0
1-Feb,0
1-Feb,0
1-Feb,1
1-Feb,2
1-Feb,4
1-Feb,7
1-Feb,16
1-Feb,19
1-Feb,29
1-Feb,12
1-Feb,12
1-Feb,13
1-Feb,16
1-Feb,21
1-Feb,19
1-Feb,21
1-Feb,20
1-Feb,19
1-Feb,18
1-Feb,35
1-Feb,18
1-Feb,13
1-Feb,17
1-Feb,11
1-Feb,19
1-Feb,13
1-Feb,13
1-Feb,10
1-Feb,10
1-Feb,7
1-Feb,1
1-Feb,3
1-Feb,3
1-Feb,5
1-Feb,0
1-Feb,1
2-Feb,1
2-Feb,1
2-Feb,0
2-Feb,0
2-Feb,1
2-Feb,0
2-Feb,0
2-Feb,0
2-Feb,0
2-Feb,1
2-Feb,0
2-Feb,0
2-Feb,0
2-Feb,1
2-Feb,0
2-Feb,1
2-Feb,0
2-Feb,1
2-Feb,3
2-Feb,9
2-Feb,5
2-Feb,5
2-Feb,9
2-Feb,15
2-Feb,9
2-Feb,15
2-Feb,14
2-Feb,16
2-Feb,9
2-Feb,8
2-Feb,11
2-Feb,18
2-Feb,9
2-Feb,12
2-Feb,3
2-Feb,6
2-Feb,5
2-Feb,11
2-Feb,5
2-Feb,10
2-Feb,8
2-Feb,4
2-Feb,8
2-Feb,0
2-Feb,0
2-Feb,0
2-Feb,0
2-Feb,1
3-Feb,2
3-Feb,0
3-Feb,1
3-Feb,0
3-Feb,0
3-Feb,2
3-Feb,4
3-Feb,0
3-Feb,2
3-Feb,2
3-Feb,0
3-Feb,0
3-Feb,1
3-Feb,3
3-Feb,3
3-Feb,8
3-Feb,19
3-Feb,26
3-Feb,31
3-Feb,31
3-Feb,40
3-Feb,21
3-Feb,21
3-Feb,22
3-Feb,26
3-Feb,33
3-Feb,19
3-Feb,29
3-Feb,22
3-Feb,34
3-Feb,29
3-Feb,17
3-Feb,12
3-Feb,19
3-Feb,14
3-Feb,24
3-Feb,21
3-Feb,19
3-Feb,19
3-Feb,12
3-Feb,13
3-Feb,16
3-Feb,9
3-Feb,5
3-Feb,1
3-Feb,1
3-Feb,0
3-Feb,0
4-Feb,1
4-Feb,2
4-Feb,0
4-Feb,0
4-Feb,0
4-Feb,0
4-Feb,6
4-Feb,0
4-Feb,4
4-Feb,2
4-Feb,0
4-Feb,1
4-Feb,0
4-Feb,2
4-Feb,1
4-Feb,11
4-Feb,21
4-Feb,25
4-Feb,21
4-Feb,26
4-Feb,24
4-Feb,20
4-Feb,14
4-Feb,15
4-Feb,17
4-Feb,37
4-Feb,44
4-Feb,30
4-Feb,39
4-Feb,21
4-Feb,18
4-Feb,23
4-Feb,26
4-Feb,17
4-Feb,17
4-Feb,19
4-Feb,28
4-Feb,15
4-Feb,15
4-Feb,12
4-Feb,7
4-Feb,8
4-Feb,4
4-Feb,3
4-Feb,4
4-Feb,0
4-Feb,1
4-Feb,0
5-Feb,1
5-Feb,0
5-Feb,0
5-Feb,1
5-Feb,1
5-Feb,0
5-Feb,3
5-Feb,0
5-Feb,2
5-Feb,0
5-Feb,3
5-Feb,0
5-Feb,0
5-Feb,0
5-Feb,4
5-Feb,9
5-Feb,9
5-Feb,19
5-Feb,39
5-Feb,31
5-Feb,25
5-Feb,18
5-Feb,35
5-Feb,28
5-Feb,28
5-Feb,28
5-Feb,38
5-Feb,22
5-Feb,33
5-Feb,29
5-Feb,25
5-Feb,22
5-Feb,14
5-Feb,17
5-Feb,18
5-Feb,37
5-Feb,21
5-Feb,23
5-Feb,54
5-Feb,26
5-Feb,9
5-Feb,6
5-Feb,6
5-Feb,5
5-Feb,2
5-Feb,1
5-Feb,2
5-Feb,1
6-Feb,1
6-Feb,0
6-Feb,1
6-Feb,0
6-Feb,0
6-Feb,0
6-Feb,4
6-Feb,3
6-Feb,1
6-Feb,0
6-Feb,2
6-Feb,0
6-Feb,0
6-Feb,1
6-Feb,4
6-Feb,5
6-Feb,10
6-Feb,13
6-Feb,30
6-Feb,35
6-Feb,19
6-Feb,23
6-Feb,18
6-Feb,22
6-Feb,26
6-Feb,35
6-Feb,39
6-Feb,26
6-Feb,27
6-Feb,24
6-Feb,21
6-Feb,21
6-Feb,7
6-Feb,16
6-Feb,27
6-Feb,9
6-Feb,15
6-Feb,19
6-Feb,9
6-Feb,11
6-Feb,4
6-Feb,10
6-Feb,6
6-Feb,8
6-Feb,7
6-Feb,3
6-Feb,3
6-Feb,2
7-Feb,1
7-Feb,0
7-Feb,0
7-Feb,2
7-Feb,1
7-Feb,0
7-Feb,3
7-Feb,3
7-Feb,0
7-Feb,2
7-Feb,2
7-Feb,0
7-Feb,1
7-Feb,0
7-Feb,2
7-Feb,4
7-Feb,15
7-Feb,20
7-Feb,21
7-Feb,29
7-Feb,33
7-Feb,25
7-Feb,15
7-Feb,14
7-Feb,17
7-Feb,18
7-Feb,29
7-Feb,34
7-Feb,21
7-Feb,15
7-Feb,19
7-Feb,18
7-Feb,24
7-Feb,10
7-Feb,12
7-Feb,10
7-Feb,13
7-Feb,14
7-Feb,11
7-Feb,14
7-Feb,6
7-Feb,7
7-Feb,1
7-Feb,2
7-Feb,1
7-Feb,1
7-Feb,2
7-Feb,0
8-Feb,1
8-Feb,0
8-Feb,1
8-Feb,1
8-Feb,1
8-Feb,0
8-Feb,0
8-Feb,0
8-Feb,0
8-Feb,0
8-Feb,3
8-Feb,0
8-Feb,0
8-Feb,0
8-Feb,1
8-Feb,2
8-Feb,1
8-Feb,1
8-Feb,11
8-Feb,6
8-Feb,11
8-Feb,12
8-Feb,12
8-Feb,10
8-Feb,5
8-Feb,18
8-Feb,17
8-Feb,17
8-Feb,15
8-Feb,11
8-Feb,11
8-Feb,13
8-Feb,8
8-Feb,11
8-Feb,11
8-Feb,10
8-Feb,9
8-Feb,4
8-Feb,9
8-Feb,7
8-Feb,8
8-Feb,4
8-Feb,4
8-Feb,3
8-Feb,4
8-Feb,1
8-Feb,1
8-Feb,0
9-Feb,1
9-Feb,1
9-Feb,2
9-Feb,0
9-Feb,0
9-Feb,0
9-Feb,1
9-Feb,0
9-Feb,0
9-Feb,1
9-Feb,0
9-Feb,0
9-Feb,0
9-Feb,0
9-Feb,0
9-Feb,0
9-Feb,6
9-Feb,12
9-Feb,37
9-Feb,15
9-Feb,15
9-Feb,21
9-Feb,12
9-Feb,11
9-Feb,15
9-Feb,10
9-Feb,11
9-Feb,19
9-Feb,28
9-Feb,19
9-Feb,7
9-Feb,17
9-Feb,16
9-Feb,9
9-Feb,6
9-Feb,6
9-Feb,6
9-Feb,6
9-Feb,5
9-Feb,5
9-Feb,1
9-Feb,8
9-Feb,3
9-Feb,2
9-Feb,2
9-Feb,1
9-Feb,1
9-Feb,0
10-Feb,2
10-Feb,4
10-Feb,3
10-Feb,1
10-Feb,0
10-Feb,0
10-Feb,3
10-Feb,0
10-Feb,3
10-Feb,2
10-Feb,0
10-Feb,0
10-Feb,1
10-Feb,0
10-Feb,4
10-Feb,7
10-Feb,22
10-Feb,42
10-Feb,76
10-Feb,48
10-Feb,35
10-Feb,29
10-Feb,41
10-Feb,39
10-Feb,31
10-Feb,50
10-Feb,47
10-Feb,73
10-Feb,40
10-Feb,39
10-Feb,18
10-Feb,47
10-Feb,27
10-Feb,36
10-Feb,18
10-Feb,22
10-Feb,34
10-Feb,20
10-Feb,31
10-Feb,14
10-Feb,7
10-Feb,15
10-Feb,9
10-Feb,3
10-Feb,2
10-Feb,1
10-Feb,4
10-Feb,0
11-Feb,2
11-Feb,1
11-Feb,0
11-Feb,2
11-Feb,0
11-Feb,0
11-Feb,3
11-Feb,0
11-Feb,2
11-Feb,6
11-Feb,0
11-Feb,3
11-Feb,0
11-Feb,2
11-Feb,5
11-Feb,10
11-Feb,16
11-Feb,32
11-Feb,51
11-Feb,47
11-Feb,40
11-Feb,23
11-Feb,49
11-Feb,37
11-Feb,25
11-Feb,42
11-Feb,47
11-Feb,66
11-Feb,37
11-Feb,41
11-Feb,32
11-Feb,44
11-Feb,28
11-Feb,24
11-Feb,11
11-Feb,18
11-Feb,15
11-Feb,19
11-Feb,15
11-Feb,12
11-Feb,8
11-Feb,7
11-Feb,9
11-Feb,3
11-Feb,2
11-Feb,2
11-Feb,1
11-Feb,0
12-Feb,1
12-Feb,0
12-Feb,1
12-Feb,1
12-Feb,0
12-Feb,0
12-Feb,3
12-Feb,0
12-Feb,3
12-Feb,0
12-Feb,3
12-Feb,2
12-Feb,2
12-Feb,3
12-Feb,4
12-Feb,9
12-Feb,14
12-Feb,31
12-Feb,44
12-Feb,43
12-Feb,33
12-Feb,31
12-Feb,43
12-Feb,42
12-Feb,46
12-Feb,30
12-Feb,44
12-Feb,48
12-Feb,68
12-Feb,19
12-Feb,31
12-Feb,24
12-Feb,27
12-Feb,17
12-Feb,19
12-Feb,28
12-Feb,23
12-Feb,18
12-Feb,15
12-Feb,9
12-Feb,10
12-Feb,6
12-Feb,5
12-Feb,7
12-Feb,1
12-Feb,1
12-Feb,0
12-Feb,1
13-Feb,2
13-Feb,0
13-Feb,0
13-Feb,1
13-Feb,0
13-Feb,0
13-Feb,4
13-Feb,0
13-Feb,3
13-Feb,4
13-Feb,2
13-Feb,0
13-Feb,0
13-Feb,2
13-Feb,7
13-Feb,17
13-Feb,31
13-Feb,44
13-Feb,55
13-Feb,38
13-Feb,51
13-Feb,32
13-Feb,26
13-Feb,27
13-Feb,28
13-Feb,42
13-Feb,28
13-Feb,29
13-Feb,30
13-Feb,28
13-Feb,17
13-Feb,17
13-Feb,20
13-Feb,13
13-Feb,21
13-Feb,22
13-Feb,14
13-Feb,15
13-Feb,13
13-Feb,11
13-Feb,12
13-Feb,7
13-Feb,7
13-Feb,4
13-Feb,1
13-Feb,0
13-Feb,2
13-Feb,0
14-Feb,0
14-Feb,0
14-Feb,0
14-Feb,1
14-Feb,0
14-Feb,0
14-Feb,3
14-Feb,0
14-Feb,2
14-Feb,1
14-Feb,1
14-Feb,0
14-Feb,1
14-Feb,0
14-Feb,2
14-Feb,7
14-Feb,15
14-Feb,30
14-Feb,32
14-Feb,39
14-Feb,26
14-Feb,28
14-Feb,23
14-Feb,30
14-Feb,22
14-Feb,35
14-Feb,32
14-Feb,45
14-Feb,49
14-Feb,26
14-Feb,30
14-Feb,15
14-Feb,11
14-Feb,15
14-Feb,12
14-Feb,19
14-Feb,17
14-Feb,22
14-Feb,11
14-Feb,13
14-Feb,11
14-Feb,9
14-Feb,7
14-Feb,5
14-Feb,2
14-Feb,1
14-Feb,0
14-Feb,0
15-Feb,0
15-Feb,0
15-Feb,0
15-Feb,0
15-Feb,0
15-Feb,0
15-Feb,0
15-Feb,0
15-Feb,0
15-Feb,0
15-Feb,0
15-Feb,0
15-Feb,0
15-Feb,0
15-Feb,1
15-Feb,4
15-Feb,1
15-Feb,2
15-Feb,6
15-Feb,10
15-Feb,20
15-Feb,6
15-Feb,5
15-Feb,10
15-Feb,10
15-Feb,28
15-Feb,23
15-Feb,22
15-Feb,15
15-Feb,9
15-Feb,15
15-Feb,10
15-Feb,10
15-Feb,10
15-Feb,8
15-Feb,8
15-Feb,7
15-Feb,10
15-Feb,11
15-Feb,8
15-Feb,10
15-Feb,4
15-Feb,8
15-Feb,0
15-Feb,0
15-Feb,1
15-Feb,1
15-Feb,2
16-Feb,0
16-Feb,0
16-Feb,0
16-Feb,0
16-Feb,0
16-Feb,0
16-Feb,0
16-Feb,0
16-Feb,0
16-Feb,0
16-Feb,1
16-Feb,1
16-Feb,0
16-Feb,0
16-Feb,0
16-Feb,0
16-Feb,1
16-Feb,1
16-Feb,4
16-Feb,7
16-Feb,6
16-Feb,8
16-Feb,5
16-Feb,5
16-Feb,11
16-Feb,10
16-Feb,13
16-Feb,9
16-Feb,14
16-Feb,10
16-Feb,3
16-Feb,6
16-Feb,7
16-Feb,7
16-Feb,6
16-Feb,5
16-Feb,4
16-Feb,9
16-Feb,7
16-Feb,11
16-Feb,7
16-Feb,7
16-Feb,1
16-Feb,2
16-Feb,4
16-Feb,1
16-Feb,2
16-Feb,1
17-Feb,0
17-Feb,0
17-Feb,0
17-Feb,0
17-Feb,2
17-Feb,0
17-Feb,5
17-Feb,0
17-Feb,4
17-Feb,1
17-Feb,1
17-Feb,0
17-Feb,1
17-Feb,2
17-Feb,2
17-Feb,7
17-Feb,17
17-Feb,20
17-Feb,47
17-Feb,39
17-Feb,41
17-Feb,26
17-Feb,25
17-Feb,21
17-Feb,36
17-Feb,37
17-Feb,33
17-Feb,25
17-Feb,58
17-Feb,50
17-Feb,22
17-Feb,18
17-Feb,19
17-Feb,17
17-Feb,12
17-Feb,26
17-Feb,18
17-Feb,13
17-Feb,19
17-Feb,12
17-Feb,6
17-Feb,11
17-Feb,2
17-Feb,4
17-Feb,3
17-Feb,1
17-Feb,0
17-Feb,1
18-Feb,1
18-Feb,0
18-Feb,1
18-Feb,0
18-Feb,0
18-Feb,1
18-Feb,4
18-Feb,0
18-Feb,3
18-Feb,0
18-Feb,0
18-Feb,0
18-Feb,0
18-Feb,4
18-Feb,4
18-Feb,5
18-Feb,17
18-Feb,45
18-Feb,49
18-Feb,37
18-Feb,29
18-Feb,24
18-Feb,25
18-Feb,14
18-Feb,32
18-Feb,28
18-Feb,46
18-Feb,35
18-Feb,26
18-Feb,34
18-Feb,24
18-Feb,16
18-Feb,16
18-Feb,32
18-Feb,53
18-Feb,65
18-Feb,31
18-Feb,26
18-Feb,23
18-Feb,7
18-Feb,17
18-Feb,17
18-Feb,3
18-Feb,4
18-Feb,1
18-Feb,7
18-Feb,8
18-Feb,3
19-Feb,0
19-Feb,0
19-Feb,0
19-Feb,0
19-Feb,0
19-Feb,0
19-Feb,5
19-Feb,0
19-Feb,1
19-Feb,1
19-Feb,3
19-Feb,8
19-Feb,0
19-Feb,1
19-Feb,7
19-Feb,9
19-Feb,18
19-Feb,32
19-Feb,42
19-Feb,29
19-Feb,29
19-Feb,29
19-Feb,31
19-Feb,23
19-Feb,23
19-Feb,37
19-Feb,46
19-Feb,31
19-Feb,42
19-Feb,31
19-Feb,46
19-Feb,24
19-Feb,32
19-Feb,21
19-Feb,12
19-Feb,24
19-Feb,23
19-Feb,24
19-Feb,25
19-Feb,9
19-Feb,8
19-Feb,8
19-Feb,7
19-Feb,6
19-Feb,0
19-Feb,1
19-Feb,0
19-Feb,0
20-Feb,0
20-Feb,0
20-Feb,2
20-Feb,2
20-Feb,0
20-Feb,0
20-Feb,3
20-Feb,0
20-Feb,0
20-Feb,6
20-Feb,0
20-Feb,0
20-Feb,1
20-Feb,0
20-Feb,3
20-Feb,8
20-Feb,16
20-Feb,47
20-Feb,54
20-Feb,46
20-Feb,49
20-Feb,31
20-Feb,20
20-Feb,27
20-Feb,46
20-Feb,47
20-Feb,41
20-Feb,50
20-Feb,31
20-Feb,38
20-Feb,24
20-Feb,23
20-Feb,15
20-Feb,12
20-Feb,19
20-Feb,14
20-Feb,15
20-Feb,17
20-Feb,15
20-Feb,15
20-Feb,13
20-Feb,17
20-Feb,17
20-Feb,4
20-Feb,2
20-Feb,0
20-Feb,0
20-Feb,1
21-Feb,1
21-Feb,0
21-Feb,0
21-Feb,2
21-Feb,0
21-Feb,3
21-Feb,3
21-Feb,0
21-Feb,4
21-Feb,1
21-Feb,0
21-Feb,0
21-Feb,2
21-Feb,0
21-Feb,4
21-Feb,12
21-Feb,13
21-Feb,35
21-Feb,39
21-Feb,28
21-Feb,23
21-Feb,32
21-Feb,19
21-Feb,22
21-Feb,27
21-Feb,30
21-Feb,33
21-Feb,31
21-Feb,41
21-Feb,42
21-Feb,29
21-Feb,19
21-Feb,32
21-Feb,40
21-Feb,24
21-Feb,15
21-Feb,15
21-Feb,18
21-Feb,16
21-Feb,11
21-Feb,6
21-Feb,12
21-Feb,7
21-Feb,5
21-Feb,4
21-Feb,1
21-Feb,4
21-Feb,0
22-Feb,2
22-Feb,2
22-Feb,0
22-Feb,0
22-Feb,0
22-Feb,0
22-Feb,0
22-Feb,0
22-Feb,0
22-Feb,0
22-Feb,0
22-Feb,0
22-Feb,2
22-Feb,0
22-Feb,1
22-Feb,2
22-Feb,1
22-Feb,9
22-Feb,8
22-Feb,17
22-Feb,17
22-Feb,8
22-Feb,7
22-Feb,12
22-Feb,3
22-Feb,21
22-Feb,21
22-Feb,16
22-Feb,15
22-Feb,15
22-Feb,10
22-Feb,14
22-Feb,21
22-Feb,6
22-Feb,3
22-Feb,5
22-Feb,10
22-Feb,5
22-Feb,7
22-Feb,11
22-Feb,3
22-Feb,4
22-Feb,6
22-Feb,5
22-Feb,2
22-Feb,0
22-Feb,0
22-Feb,2
23-Feb,3
23-Feb,1
23-Feb,1
23-Feb,2
23-Feb,1
23-Feb,0
23-Feb,0
23-Feb,0
23-Feb,0
23-Feb,0
23-Feb,2
23-Feb,0
23-Feb,0
23-Feb,0
23-Feb,0
23-Feb,2
23-Feb,0
23-Feb,1
23-Feb,4
23-Feb,13
23-Feb,4
23-Feb,5
23-Feb,11
23-Feb,8
23-Feb,11
23-Feb,8
23-Feb,16
23-Feb,13
23-Feb,6
23-Feb,5
23-Feb,8
23-Feb,13
23-Feb,7
23-Feb,8
23-Feb,7
23-Feb,3
23-Feb,5
23-Feb,8
23-Feb,6
23-Feb,8
23-Feb,3
23-Feb,5
23-Feb,0
23-Feb,2
23-Feb,1
23-Feb,1
23-Feb,0
23-Feb,1
24-Feb,1
24-Feb,0
24-Feb,3
24-Feb,0
24-Feb,0
24-Feb,0
24-Feb,5
24-Feb,0
24-Feb,0
24-Feb,6
24-Feb,0
24-Feb,0
24-Feb,0
24-Feb,6
24-Feb,5
24-Feb,11
24-Feb,18
24-Feb,31
24-Feb,42
24-Feb,55
24-Feb,32
24-Feb,37
24-Feb,23
24-Feb,19
24-Feb,38
24-Feb,28
24-Feb,51
24-Feb,41
24-Feb,34
24-Feb,18
24-Feb,23
24-Feb,23
24-Feb,20
24-Feb,26
24-Feb,21
24-Feb,34
24-Feb,18
24-Feb,20
24-Feb,15
24-Feb,21
24-Feb,22
24-Feb,10
24-Feb,4
24-Feb,3
24-Feb,3
24-Feb,1
24-Feb,0
24-Feb,3
25-Feb,3
25-Feb,0
25-Feb,2
25-Feb,0
25-Feb,0
25-Feb,0
25-Feb,6
25-Feb,0
25-Feb,0
25-Feb,4
25-Feb,2
25-Feb,1
25-Feb,0
25-Feb,1
25-Feb,1
25-Feb,11
25-Feb,13
25-Feb,43
25-Feb,43
25-Feb,42
25-Feb,28
25-Feb,23
25-Feb,25
25-Feb,22
25-Feb,21
25-Feb,29
25-Feb,50
25-Feb,50
25-Feb,54
25-Feb,30
25-Feb,28
25-Feb,25
25-Feb,19
25-Feb,21
25-Feb,27
25-Feb,12
25-Feb,28
25-Feb,15
25-Feb,13
25-Feb,14
25-Feb,8
25-Feb,10
25-Feb,6
25-Feb,4
25-Feb,4
25-Feb,1
25-Feb,2
25-Feb,2
26-Feb,2
26-Feb,0
26-Feb,2
26-Feb,0
26-Feb,0
26-Feb,1
26-Feb,4
26-Feb,0
26-Feb,1
26-Feb,3
26-Feb,0
26-Feb,0
26-Feb,1
26-Feb,1
26-Feb,7
26-Feb,11
26-Feb,23
26-Feb,32
26-Feb,50
26-Feb,58
26-Feb,33
26-Feb,22
26-Feb,24
26-Feb,31
26-Feb,35
26-Feb,54
26-Feb,44
26-Feb,56
26-Feb,89
26-Feb,27
26-Feb,26
26-Feb,39
26-Feb,49
26-Feb,41
26-Feb,18
26-Feb,23
26-Feb,28
26-Feb,18
26-Feb,15
26-Feb,15
26-Feb,16
26-Feb,11
26-Feb,6
26-Feb,3
26-Feb,6
26-Feb,1
26-Feb,1
26-Feb,0
27-Feb,0
27-Feb,0
27-Feb,0
27-Feb,1
27-Feb,4
27-Feb,0
27-Feb,9
27-Feb,0
27-Feb,0
27-Feb,5
27-Feb,3
27-Feb,1
27-Feb,0
27-Feb,1
27-Feb,4
27-Feb,5
27-Feb,14
27-Feb,34
27-Feb,44
27-Feb,58
27-Feb,36
27-Feb,26
27-Feb,27
27-Feb,31
27-Feb,28
27-Feb,38
27-Feb,34
27-Feb,41
27-Feb,61
27-Feb,44
27-Feb,44
27-Feb,28
27-Feb,29
27-Feb,29
27-Feb,26
27-Feb,20
27-Feb,18
27-Feb,16
27-Feb,18
27-Feb,20
27-Feb,15
27-Feb,22
27-Feb,7
27-Feb,2
27-Feb,1
27-Feb,2
27-Feb,3
27-Feb,0
28-Feb,1
28-Feb,0
28-Feb,2
28-Feb,1
28-Feb,1
28-Feb,2
28-Feb,4
28-Feb,0
28-Feb,1
28-Feb,5
28-Feb,0
28-Feb,1
28-Feb,2
28-Feb,2
28-Feb,4
28-Feb,11
28-Feb,12
28-Feb,32
28-Feb,40
28-Feb,68
28-Feb,24
28-Feb,28
28-Feb,27
28-Feb,50
28-Feb,29
28-Feb,34
28-Feb,31
28-Feb,31
28-Feb,34
28-Feb,34
28-Feb,23
28-Feb,14
28-Feb,10
28-Feb,15
28-Feb,16
28-Feb,10
28-Feb,12
28-Feb,24
28-Feb,8
28-Feb,18
28-Feb,9
28-Feb,7
28-Feb,9
28-Feb,5
28-Feb,3
28-Feb,0
28-Feb,0
28-Feb,2
29-Feb,1
29-Feb,0
29-Feb,0
29-Feb,0
29-Feb,0
29-Feb,0
29-Feb,0
29-Feb,0
29-Feb,0
29-Feb,0
29-Feb,2
29-Feb,0
29-Feb,0
29-Feb,0
29-Feb,1
29-Feb,5
29-Feb,4
29-Feb,5
29-Feb,6
29-Feb,8
29-Feb,4
29-Feb,8
29-Feb,8
29-Feb,6
29-Feb,14
29-Feb,18
29-Feb,12
29-Feb,16
29-Feb,17
29-Feb,12
29-Feb,10
29-Feb,12
29-Feb,9
29-Feb,8
29-Feb,14
29-Feb,6
29-Feb,4
29-Feb,5
29-Feb,9
29-Feb,6
29-Feb,8
29-Feb,3
29-Feb,1
29-Feb,2
29-Feb,2
29-Feb,0
29-Feb,3
29-Feb,1
1-Mar,2
1-Mar,0
1-Mar,1
1-Mar,0
1-Mar,0
1-Mar,0
1-Mar,0
1-Mar,0
1-Mar,0
1-Mar,0
1-Mar,0
1-Mar,0
1-Mar,0
1-Mar,0
1-Mar,0
1-Mar,1
1-Mar,0
1-Mar,2
1-Mar,4
1-Mar,4
1-Mar,6
1-Mar,7
1-Mar,3
1-Mar,13
1-Mar,11
1-Mar,11
1-Mar,16
1-Mar,4
1-Mar,11
1-Mar,11
1-Mar,8
1-Mar,7
1-Mar,8
1-Mar,7
1-Mar,7
1-Mar,5
1-Mar,3
1-Mar,9
1-Mar,2
1-Mar,12
1-Mar,5
1-Mar,3
1-Mar,4
1-Mar,1
1-Mar,0
1-Mar,0
1-Mar,0
1-Mar,0
2-Mar,0
2-Mar,0
2-Mar,0
2-Mar,0
2-Mar,0
2-Mar,0
2-Mar,4
2-Mar,0
2-Mar,2
2-Mar,4
2-Mar,0
2-Mar,0
2-Mar,0
2-Mar,0
2-Mar,5
2-Mar,7
2-Mar,17
2-Mar,28
2-Mar,38
2-Mar,40
2-Mar,24
2-Mar,21
2-Mar,11
2-Mar,23
2-Mar,35
2-Mar,38
2-Mar,51
2-Mar,42
2-Mar,44
2-Mar,32
2-Mar,30
2-Mar,39
2-Mar,20
2-Mar,30
2-Mar,24
2-Mar,17
2-Mar,14
2-Mar,18
2-Mar,13
2-Mar,17
2-Mar,14
2-Mar,15
